id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21052264,Next to Zilker and Downtown Austin.,70647520,Ryan,,78746,30.26695,-97.78633,Entire home/apt,125,1,2,2017-10-16,0.04,1,0,0,
21053156,Modern & Cozy Abode in Beautiful South Austin,151290933,Nicole,,78745,30.21028,-97.79185,Private room,520,1,0,,,1,0,0,
21053193,"Inviting, Roomy Escape in Hip East Austin with a Garage Gym",5530934,Joel,,78702,30.26733,-97.69806,Entire home/apt,351,3,79,2021-06-25,1.92,1,10,13,
21064628,ACL Home Fits 16 4brm NO furniture GlamCamp!,151776786,Heather,,78749,30.22864,-97.86752,Entire home/apt,200,5,0,,,1,0,0,
21066752,Lake Travis Water Front Apartment with Boat Launch,151804109,Kim,,78734,30.41814,-97.94362,Entire home/apt,175,2,223,2021-12-04,4.42,1,130,64,
21067319,Top Floor Condo on Lady Bird Lake,13412191,Aaron,,78741,30.24481,-97.72408,Entire home/apt,94,2,207,2021-11-29,4.07,1,72,60,
21069049,East Austin Charmer-8 mins to Downtown,78156116,ATX Rentals,,78722,30.29142,-97.71314,Entire home/apt,216,30,44,2021-10-25,0.86,4,0,3,
21069221,"Gorgeous 1 bedroom home, 10 minutes from Downtown",142077465,Kari,,78749,30.23468,-97.84927,Entire home/apt,68,2,24,2021-12-05,0.63,2,17,13,
21075232,Charming Central Austin Bungalow - Fully Permitted,2703473,Brice,,78705,30.29655,-97.74239,Entire home/apt,225,2,27,2019-12-26,0.54,1,0,0,
21092173,New N Central Getaway Home - MINUTES FROM SXSW/ACL,151385627,Lily,,78757,30.34272,-97.72138,Entire home/apt,248,2,97,2021-12-05,1.95,1,85,17,
21092592,Ultra-hip pad minutes to downtown!,43359006,Ryan And Angel,,78741,30.22949,-97.73422,Entire home/apt,200,2,114,2021-12-05,2.26,2,212,39,
21093131,New Modern Small House | SoCo,152072502,Don,,78704,30.24497,-97.74046,Entire home/apt,246,30,26,2021-07-25,0.57,2,129,8,
21093488,Get Comfy at a Restored 1930 Brick Tudor Cottage,152072502,Don,,78704,30.24419,-97.74066,Entire home/apt,220,30,50,2021-11-30,1.11,2,224,11,
21094603,Charming abode 5 minutes from downtown,109703736,Riley,,78746,30.25963,-97.78709,Entire home/apt,112,1,3,2017-10-15,0.06,2,0,0,
21094712,Your Austin Oasis - Steps from SOCO,8834873,Riley,,78704,30.24583,-97.74215,Private room,64,2,66,2019-10-07,1.30,2,0,0,
21095653,Private Guesthouse in Westlake 5 Mins to ACL,94527984,Phillip,,78746,30.29849,-97.79136,Entire home/apt,250,3,0,,,1,0,0,
21095942,Quaint New Studio in Central Austin,30104774,Andy & Nadine,,78758,30.36472,-97.71073,Entire home/apt,63,1,296,2021-12-08,5.79,1,101,56,
21097714,Spread Out at a Family Home with Games and Entertainment,108877223,Garrett,,78723,30.31887,-97.66734,Entire home/apt,324,3,130,2021-11-14,2.57,1,84,18,
21098269,Modern Loft Downtown East 6th Street,3868276,Randall,,78702,30.26014,-97.7154,Entire home/apt,113,3,39,2018-08-19,0.78,1,0,0,
21098272,ACL Accommodation,1144712,Kelly,,78704,30.25407,-97.7675,Entire home/apt,290,1,2,2017-10-26,0.04,1,0,0,
21099001,2 Bedrooms and Pvt Bath - Domain,42878311,Irulian,,78727,30.42382,-97.72041,Private room,90,1,7,2020-01-19,0.14,2,359,0,
21107728,Cute Condo in NW Hills of Austin +Pool & Tennis!,172182,Brian & Leah,,78759,30.3743,-97.75864,Entire home/apt,85,30,14,2021-09-29,0.32,3,50,4,
21108151,Updated 1 bedroom with yard and parking in SOLA,11581930,Beatrice,,78704,30.24147,-97.77948,Entire home/apt,70,30,3,2021-02-10,0.06,1,91,1,
21111278,Spacious 1 BR close to Austin downtown,81478009,Anne,,78704,30.24085,-97.74007,Entire home/apt,100,1,15,2018-12-23,0.29,1,0,0,
21111497,Lake Travis Suite with a View #1,68528446,Jim & Deb,,78734,30.38723,-97.91781,Entire home/apt,79,2,389,2021-12-04,7.97,3,351,66,
21122364,Comfy 2-bdrm walking distance from ACL & SWSX,41930727,Nicholas,,78704,30.25887,-97.75581,Private room,85,2,2,2017-10-22,0.04,1,0,0,
21123211,A Cozy Getaway - in the heart of Austin!,76034005,Megan,,78704,30.2374,-97.79375,Entire home/apt,175,2,1,2017-10-01,0.02,1,0,0,
21123796,Cozy 2/1 in North Central Austin,28234655,Sunny,,78757,30.35783,-97.72859,Entire home/apt,71,2,8,2017-12-02,0.16,1,0,0,
21124383,Perfect for ACL - Spacious APT on S.Congress,20289228,Brian,,78704,30.25484,-97.74672,Entire home/apt,200,3,0,,,1,0,0,
21127046,Courtyard apt off SoCo!Perfect SxSW & ACL location,29961150,Krystle,,78704,30.22686,-97.75291,Entire home/apt,85,2,6,2020-10-31,0.12,1,0,0,
21128256,Perfect Downtown 2 bedroom for SXSW!,147263779,Sergio,,78702,30.26176,-97.72069,Entire home/apt,220,2,1,2018-03-18,0.02,1,0,0,
21128602,Giant Oaks House - Just Off South Congress,728636,Collin,,78745,30.21336,-97.76474,Entire home/apt,79,3,17,2019-08-21,0.34,2,0,0,
21134786,"East 6th Hidden Casita , best location",24516340,David,,78702,30.26554,-97.73217,Entire home/apt,140,2,85,2021-11-22,1.67,21,152,27,
21135620,My Babe Cave is The PERFECT Place to Stay,133118343,Alyssa,,78705,30.29039,-97.7462,Entire home/apt,89,2,7,2018-05-21,0.14,1,0,0,
21137796,East Austin Custom Modern Home,14900868,Brett,,78724,30.28258,-97.64543,Entire home/apt,219,9,3,2018-01-29,0.06,1,0,0,
21140578,"Hidden Casita ""B"", E 6th, Best Location",24516340,David,,78702,30.26568,-97.73239,Entire home/apt,142,2,75,2021-11-01,1.48,21,173,20,
21140586,Cute Bungalow off SoCo | Great for ACL & F1,70741138,Ryan,,78745,30.21009,-97.76704,Entire home/apt,200,2,1,2017-10-23,0.02,1,0,0,
21141770,South Terry Town Apartment,67082305,Abigail,,78703,30.28754,-97.77295,Entire home/apt,215,10,3,2017-10-29,0.06,1,0,0,
21142674,"Artist’s home in Holly Area, by Rainey, DT, Lake",150674,Shannon,,78702,30.25246,-97.72416,Entire home/apt,100,5,90,2021-12-01,1.77,1,2,1,
21143116,Room in Hyde park North/Central,152545315,Fabian,,78751,30.31217,-97.71908,Private room,70,1,0,,,1,0,0,
21147446,Old Austin Charm: 1 Bed in Central Austin!,10546142,Erin,,78703,30.30591,-97.75802,Private room,90,2,0,,,1,0,0,
21148848,Right next to the lake!,81741456,Caitlyn,,78732,30.38442,-97.87413,Entire home/apt,125,2,11,2017-12-29,0.22,1,0,0,
21148947,3.5mi Downtown PoolTable/ShuffleBoard/PingPong,1523587,Dallas,,78745,30.22833,-97.79418,Entire home/apt,475,3,80,2021-11-01,1.59,21,335,19,
21150134,Chic Studio Bungalow in Trendy East Austin Area!,124060715,Evolve,,78702,30.26668,-97.7145,Entire home/apt,190,2,81,2021-11-21,1.60,38,345,19,
21152018,Convenient downtown Austin location,36741806,"Ted, Pauline And Keo",,78701,30.27059,-97.7464,Entire home/apt,400,4,1,2019-03-13,0.03,2,0,0,
21152440,"Modern, Private Hideaway in East Downtown",2436512,Crystal,,78702,30.25748,-97.72753,Entire home/apt,146,1,314,2021-12-05,6.23,6,260,70,
21152895,Guest Queen Room Attached Bath with Private Access,42418772,Taylor,,78731,30.3294,-97.75203,Private room,42,1,8,2018-01-14,0.16,1,0,0,
21152981,A Room At Terrace,64708871,Tony,,78704,30.23832,-97.74878,Private room,70,1,4,2018-03-14,0.08,1,0,0,
21153982,Downtown Austin Condo,36741806,"Ted, Pauline And Keo",,78701,30.27068,-97.74785,Entire home/apt,400,4,2,2019-03-13,0.04,2,0,0,
21154279,"Modern Comfort: close to Airport, DT, COTA",152647010,Hong,,78741,30.2237,-97.70226,Entire home/apt,106,2,243,2021-11-20,4.82,1,160,45,
21154658,West Campus Living Room,119954505,Garrett,,78705,30.28892,-97.74505,Shared room,26,1,13,2018-03-18,0.26,1,0,0,
21162776,Modern East Austin Home Near Downtown/SXSW,60984383,Willy,,78702,30.25959,-97.71457,Entire home/apt,310,4,1,2017-10-16,0.02,1,0,0,
21162912,"Cozy East DT Home: Great, Walkable Location (room)",65970695,Sarah,,78702,30.25285,-97.72421,Private room,125,2,20,2021-11-14,0.39,2,49,4,
21163250,Private room minutes from DT Austin,7248623,Mary,,78751,30.31852,-97.7275,Private room,50,2,0,,,1,0,0,
21163397,East Downtown - Little East Austin Gem,94705836,Austin,,78702,30.26904,-97.72839,Entire home/apt,111,2,168,2021-12-05,3.30,9,23,53,
21170742,Downtown 2/1.5 Condo Avail for ACL Weekend 1 & 2,145049308,Nikki,,78701,30.2765,-97.74899,Entire home/apt,185,2,2,2017-10-15,0.04,1,0,0,
21173058,South Congress Walk Everywhere,152854308,Jamie,,78704,30.24099,-97.7442,Entire home/apt,525,4,0,,,1,173,0,
21173557,North Austin Quaint,152860421,Austin,,78757,30.35674,-97.71794,Entire home/apt,1000,3,0,,,1,0,0,
21173708,Barton Hills,6244695,Andy,,78704,30.26178,-97.77489,Entire home/apt,64,2,2,2017-10-25,0.04,1,0,0,
21175064,East-side Modern Bungalow,152878839,Darren,,78702,30.26705,-97.72057,Private room,45,1,9,2018-03-09,0.19,1,0,0,
21175983,Upstairs APT 2blocks from ACL,21896776,Chris,,78704,30.2609,-97.76452,Entire home/apt,157,2,2,2018-10-07,0.04,1,0,0,
21176047,Cozy Master Bedroom in 3/2.5 House!,12211296,Jenalys,,78745,30.20465,-97.79305,Private room,80,2,14,2021-10-26,0.35,3,77,4,
21181539,ATX Cave,127603987,Logan,,78741,30.22442,-97.7418,Private room,150,1,0,,,1,0,0,
21182850,Private bed/bath near Bouldin Creek/South Congress,87624859,Jasmine,,78704,30.24486,-97.75763,Private room,60,1,22,2018-06-24,0.43,1,0,0,
21183708,Romantic stay on a vintage yacht.,328064,Victoria,,78734,30.37737,-97.96251,Entire home/apt,195,2,51,2021-10-25,1.12,1,179,15,
21184376,Spacious Room in Rosewood House,86485940,Rachel,,78702,30.27056,-97.72483,Private room,100,1,6,2018-04-14,0.12,1,0,0,
21186316,Little House,111943411,America & Chris,,78723,30.29943,-97.67488,Entire home/apt,150,30,3,2019-03-30,0.08,1,358,0,
21190416,Lamar union,153031187,Alexandra,,78704,30.25677,-97.76342,Entire home/apt,225,2,1,2017-10-09,0.02,1,0,0,
21191923,"""Luxury Apt"" Room for Rent Downtown Area",27421002,Sam,,78704,30.25503,-97.74694,Private room,245,1,0,,,2,0,0,
21201436,Cozy Room in Spacious Home + 5 mi to DT,152695494,Khoa,,78744,30.19086,-97.75116,Private room,41,1,3,2018-02-26,0.06,1,0,0,
21203418,LBJ’s Historic Former Estate with Private Pool,143519492,TurnKey Vacation Rentals,,78703,30.29552,-97.77301,Entire home/apt,2328,3,0,,,9,319,0,
21203463,Heart of ATX,9586336,Libby,,78702,30.25777,-97.7148,Entire home/apt,75,2,15,2018-11-26,0.30,1,0,0,
21204576,"Very comfortable, full apartment downtown Austin",27421002,Sam,,78704,30.25507,-97.74518,Entire home/apt,800,2,0,,,2,0,0,
21205168,Spacious Room with Private Bath,132199469,Matthew,,78705,30.29093,-97.74992,Private room,90,1,0,,,1,0,0,
21205379,Great spot close to ACL,30388051,Sarah,,78745,30.21643,-97.79407,Private room,90,1,0,,,1,0,0,
21205389,South Austin GetAway,61573514,Angela,,78748,30.1519,-97.84598,Private room,125,1,1,2017-10-07,0.02,1,0,0,
21205629,Sammys place on Lamar,20778325,Sam,,78704,30.23777,-97.79158,Entire home/apt,190,2,1,2017-10-15,0.02,1,0,0,
21206542,Private Room close to Downtown AND Airport!,23362220,Amanda,,78741,30.23276,-97.71485,Private room,48,1,85,2019-11-17,1.75,2,0,0,
21206944,"Spacious Apartment, minutes to DT",153196524,Anaelli,,78704,30.23757,-97.78418,Entire home/apt,150,1,1,2017-10-04,0.02,1,0,0,
21207587,The Cherrywood Manor Chateau,153204655,Julie,,78722,30.28832,-97.71526,Entire home/apt,83,2,5,2017-11-12,0.10,1,0,0,
21208672,Sunridge House,119878165,Matt,,78741,30.21725,-97.725,Private room,100,1,0,,,1,0,0,
21213911,"SXSW, ACL, & Barton Springs Pool Austin Getaway",1820477,Johnny,,78704,30.25921,-97.77491,Entire home/apt,99,2,31,2019-11-12,0.61,1,0,0,
21214473,Excellent Apartment!,35738323,Carlos,,78750,30.36326,-97.79291,Entire home/apt,79,3,2,2017-10-28,0.04,1,0,0,
21215249,Complete apartment for ACL goers,153275248,Renay,,78747,30.14619,-97.78978,Entire home/apt,100,1,1,2017-10-15,0.02,1,0,0,
21215556,Eclectic urban apartment in the heart of Austin,153279549,Miracle,,78722,30.28405,-97.71469,Entire home/apt,180,2,1,2017-10-15,0.02,1,0,0,
21216827,Beautiful Modern Home On SoCo,32703361,Ben,,78704,30.24667,-97.75211,Entire home/apt,275,2,11,2021-11-29,0.22,1,58,8,
21218569,Chic & Comfortable South Austin Stay for ACL,59045513,Laney,,78704,30.23786,-97.78858,Entire home/apt,84,2,2,2017-10-16,0.04,1,0,0,
21219412,Private Southwest themed Eastside studio w kitchen,36075426,Colleen,,78721,30.25629,-97.68713,Entire home/apt,73,1,164,2021-11-08,3.23,27,89,16,
21224597,Private Bedroom and Bath in Pemberton Heights,142764301,Ruth,,78703,30.29525,-97.75031,Entire home/apt,200,2,6,2021-08-22,0.14,1,2,2,
21228038,ACL couples paradise,112136042,Adam,,78702,30.25545,-97.73472,Entire home/apt,375,2,0,,,1,0,0,
21228180,Private room in Austin,153399413,Nathan,,78746,30.26189,-97.78841,Private room,110,1,1,2017-10-15,0.02,1,0,0,
21231281,Sweet South Austin Bungalow in Bouldin Creek,5214611,Adam,,78704,30.25145,-97.76062,Entire home/apt,103,1,269,2021-11-29,5.36,2,17,99,
21232101,Mid Century Townhome,42792755,Mike,,78731,30.34923,-97.75711,Entire home/apt,200,1,0,,,1,0,0,
21238497,Non Furnished 3 bedroom apartment- Perfect for ACL,130422484,Ana,,78749,30.23434,-97.83777,Entire home/apt,80,1,1,2017-10-06,0.02,1,0,0,
21240297,Hide away in Austin,39396178,Sarah,,78758,30.38222,-97.70169,Entire home/apt,80,1,0,,,1,0,0,
21241414,South Austin bedroom and bath for ACL goers!,123674980,Olivia,,78745,30.19494,-97.81458,Private room,200,1,0,,,1,0,0,
21243421,Need a room for ACL?,91363753,Sarah,,78751,30.30185,-97.72289,Private room,70,2,1,2017-10-15,0.02,1,0,0,
21244188,SECLUDED Wooded Private Mstr - ATX Barton Springs,91494904,Ryan,,78704,30.24666,-97.7804,Private room,50,1,2,2018-05-13,0.04,2,0,0,
21245882,Flying bed for 1 in South Austin,1873431,Vania,,78748,30.17757,-97.82462,Shared room,35,30,55,2021-11-20,1.09,4,313,5,
21249347,Beautiful Brand New Home-5 Min to Downtown Austin,38580713,Kade,,78702,30.26208,-97.69499,Entire home/apt,557,1,131,2021-11-23,2.60,1,269,34,
21249974,GORGEOUS 4BR CRAFTSMAN  - GREAT FOR  LONGER STAYS!,10292686,Capitol Hill Stay,,78704,30.25072,-97.77762,Entire home/apt,275,30,18,2018-10-28,0.36,5,335,0,
21251281,LRG Private Rm Above Wooded Backyard Zilker/Dwntwn,91494904,Ryan,,78704,30.24841,-97.78237,Private room,47,1,5,2017-12-02,0.10,2,0,0,
21254299,"Cute 1 Bed, 1 Bath in West Campus",132622342,Samina,,78701,30.28299,-97.74723,Entire home/apt,42,3,0,,,1,0,0,
21261654,"Austin, TX, Studio Deluxe Z #2",10981379,Jan,,78701,30.27162,-97.7474,Entire home/apt,188,1,34,2020-01-03,0.76,24,77,0,
21261656,"Austin, TX, Studio Deluxe Z #1",10981379,Jan,,78701,30.27162,-97.7474,Entire home/apt,188,1,30,2021-07-05,0.67,24,77,3,
21263903,"Austin, TX, Studio Presidential #1",10981379,Jan,,78701,30.2717,-97.74714,Entire home/apt,277,1,3,2019-08-18,0.09,24,51,0,
21264411,Silver Streak South Central ATX  - 2/1 Flat,4437388,Stacey,,78745,30.21864,-97.77386,Entire home/apt,125,28,89,2021-04-08,1.77,4,33,2,
21266843,"Austin, TX, Studio Presidential SN #1",10981379,Jan,,78701,30.2717,-97.74714,Entire home/apt,277,1,1,2018-11-04,0.03,24,71,0,
21266938,"Austin, TX, 1-Bedroom #1",10981379,Jan,,78701,30.27162,-97.7474,Entire home/apt,222,1,7,2020-08-28,0.16,24,76,0,
21267034,"Austin, TX, 1-Bedroom SN #1",10981379,Jan,,78701,30.27162,-97.7474,Entire home/apt,222,1,1,2019-09-08,0.04,24,56,0,
21267121,"Austin, TX, 2-Bedroom #1",10981379,Jan,,78701,30.27162,-97.7474,Entire home/apt,283,1,10,2020-02-06,0.23,24,53,0,
21267198,"Austin, TX, 2-Bedroom #2",10981379,Jan,,78701,30.27162,-97.7474,Entire home/apt,283,1,16,2021-07-10,0.37,24,53,5,
21267270,"Austin, TX, 2-Bedroom Presidential #1",10981379,Jan,,78701,30.2717,-97.74714,Entire home/apt,394,1,4,2020-07-05,0.12,24,35,0,
21267327,"Austin, TX, 2-Bedroom Presidential #2",10981379,Jan,,78701,30.2717,-97.74714,Entire home/apt,394,1,1,2021-04-12,0.12,24,35,1,
21274494,Taylor House - a SW Austin Retreat,153894154,Lee & Scherry,,78749,30.22862,-97.87436,Entire home/apt,134,2,180,2021-11-21,3.94,1,283,46,
21278067,The Heart Mender,153931251,Aron,,78721,30.28033,-97.67974,Entire home/apt,59,1,69,2020-01-18,1.38,1,0,0,
21278706,Charming Guest Cottage,105363645,Sarah,,78704,30.24534,-97.75935,Entire home/apt,115,3,28,2020-03-02,0.56,1,0,0,
21279500,Cheap private camping 0.3 miles from ACL!,29190525,Krista,,78704,30.25605,-97.77116,Entire home/apt,100,1,0,,,2,0,0,
21280278,Tranquil Bungalow in Central Austin,11000410,Matt And Isabel,,78756,30.32173,-97.74272,Entire home/apt,126,2,97,2021-10-18,1.92,1,74,22,
21280900,The Mopac Marriott,153960867,Scott,,78746,30.25502,-97.79888,Entire home/apt,80,1,2,2017-10-15,0.04,1,0,0,
21289699,Comfortable Northwest Hills Apartment for ACL Fest,35638483,Will,,78759,30.38242,-97.76506,Private room,160,1,0,,,1,0,0,
21290037,West Campus 2 Bedroom Loft Apartment,153898555,Megan,,78705,30.29005,-97.7484,Entire home/apt,250,1,2,2018-03-18,0.04,1,365,0,
21290088,"Private, Chic, Luxury 2 BR Cottage - See Reviews!",15449691,Christina,,78731,30.31208,-97.75593,Entire home/apt,125,2,210,2021-11-27,4.17,1,172,62,
21290100,Groovy Gardens,56974989,Rob,,78757,30.36359,-97.73643,Private room,61,1,121,2021-11-28,2.39,1,361,30,
21292194,Modern South Austin Studio,46983898,Terena,,78704,30.22919,-97.76248,Entire home/apt,40,1,1,2018-04-22,0.02,1,0,0,
21292446,Hip WorkSpace Close to Downtown! Available Monthly,1883744,Nancy,,78704,30.2344,-97.76184,Entire home/apt,119,30,31,2021-10-05,0.62,7,340,6,
21295435,Beautiful Condo & Great Location! Walk to SoCo +,154098178,Deb,,78704,30.23841,-97.74964,Entire home/apt,110,30,26,2021-11-30,0.55,1,136,6,
21297115,"Modern, Central Austin Oasis",154115479,Kavita,,78756,30.32092,-97.73859,Entire home/apt,175,2,32,2019-01-08,0.63,1,0,0,
21298149,The Happy Place!,138757733,Dean,,78702,30.261,-97.73075,Entire home/apt,125,3,1,2017-10-15,0.02,1,0,0,
21306508,SoCo Oasis!! Recently updated interior!,32028707,Jonathan,,78704,30.24281,-97.75447,Entire home/apt,96,30,25,2021-11-08,0.54,2,342,5,
21307845,"N.Lamar: Economic Spot, Awesome Community",8167447,Martin,,78751,30.31811,-97.72895,Shared room,17,30,11,2021-12-05,0.22,77,364,1,
21307966,Downtown with View:: Enjoy F1 Weekend in Austin!,65152882,Denise,,78702,30.27488,-97.73113,Entire home/apt,800,2,4,2021-10-25,0.08,1,70,1,
21309869,*Private Flat in the heart of SoCo! *,7262746,Josh,,78704,30.24518,-97.75265,Entire home/apt,139,1,82,2020-02-09,1.63,1,0,0,
21310313,Creekside Family Retreat,1840480,Scott & Sally,,78745,30.22254,-97.79557,Entire home/apt,532,4,0,,,12,16,0,
21311539,Cute Entire Upstairs Bungalow 7 Minutes From SXSW,77606897,Jennifer,,78702,30.27983,-97.70224,Private room,150,2,1,2017-10-22,0.02,1,0,0,
21315415,"Charming Home with Balcony, Patio & Fire Pit",109638288,TurnKey Vacation Rentals,,78704,30.2508,-97.74387,Entire home/apt,143,2,52,2021-12-07,1.07,61,205,16,
21322762,Mid-Century Modern Amid Great Oaks,154346695,Greg,,78756,30.31901,-97.7458,Private room,106,2,2,2019-02-10,0.06,3,23,0,
21324765,"Quiet, Cozy, and Simple 1 Bedroom Apartment",72603654,Lee Ann.,,78731,30.35527,-97.75001,Entire home/apt,60,3,20,2018-10-29,0.40,1,0,0,
21342999,Kashmir House | 2x1 apartment,29240494,Abdullah,,78705,30.28469,-97.7496,Entire home/apt,90,1,5,2018-03-11,0.10,1,0,0,
21344556,Zen and Comfy Central,61204069,Alex,,78756,30.32945,-97.73158,Entire home/apt,45,1,11,2018-05-27,0.22,1,0,0,
21352178,Cozy Bright Homey Austin Apartment / Superhost!,45002285,Clarissa,,78728,30.43208,-97.67929,Entire home/apt,49,1,2,2017-11-29,0.04,1,0,0,
21360822,Refurbished Ground Floor Suite near Downtown,7920042,Cinderella,,78704,30.24156,-97.77362,Entire home/apt,82,1,200,2021-12-04,3.99,1,137,39,
21366577,Tranquil Austin House- Good for Families,3545449,Valeska,,78739,30.14754,-97.85672,Entire home/apt,650,5,40,2021-08-20,0.81,1,245,6,
21370920,"Eclectic, Cozy, Quintessential Austin Habitat",131512209,Brandy,,78703,30.2775,-97.7597,Entire home/apt,61,3,140,2019-10-31,2.79,2,0,0,
21371195,"Spacious room, SmartTV, Desk, Private Bathroom",105391784,Betty,,78729,30.4433,-97.76591,Private room,60,30,18,2021-07-12,0.39,4,364,2,
21371197,"Paris Room#3 w/ Smart TV, premium channels",105391784,Betty,,78729,30.44467,-97.76537,Private room,30,5,15,2018-12-29,0.32,4,163,0,
21380098,"Austin""s Ultimate Rendezvous",75946109,Augustine,,78754,30.35014,-97.61173,Entire home/apt,100,2,102,2021-11-07,2.03,1,365,30,
21383010,PRIVATE RETREAT| Pool | Fire Pit | 18 Beds |7 Bedroom |6.5 Bath|Close to Downtn,152608759,Tracey,,78737,30.22001,-97.94687,Entire home/apt,1679,1,23,2020-08-09,0.48,11,328,0,
21383011,PRIVATE | Pool | Hot Tub |Bsktball | Pool Table |15 Beds |Close Downtown,152608759,Tracey,,78737,30.22088,-97.89394,Entire home/apt,1679,1,53,2021-09-13,1.11,11,251,5,
21396917,Cozy Austin Apartment,34918730,Jenna,,78741,30.21973,-97.74582,Entire home/apt,265,2,1,2017-10-22,0.02,1,0,0,
21398002,N.Lamar: Two People - Shared Room,8167447,Martin,,78751,30.31844,-97.73097,Shared room,25,30,4,2021-05-15,0.08,77,354,1,
21407793,Quirk & Christmasy Holiday Hideaway w/ pool + bus,84767145,Lucy,,78758,30.36845,-97.69909,Private room,92,2,5,2021-10-24,0.20,12,299,4,
21428621,South Congress/South Lamar Loft,31875485,William,,78745,30.19924,-97.77761,Entire home/apt,49,30,17,2018-06-23,0.35,1,0,0,
21428764,Downtown Retreat in ATX,89361097,Gizem,,78701,30.26506,-97.74196,Entire home/apt,179,2,67,2019-11-10,1.35,1,0,0,
21435388,"Charming, dog-friendly townhouse w/private gas grill, patio, & near downtown!",1488733,Vacasa Texas,,78703,30.30021,-97.78103,Entire home/apt,336,1,51,2021-09-29,1.02,20,361,9,
21437139,"Romantic townhouse with private entrance, private patio, WiFi, and full kitchen!",1488733,Vacasa Texas,,78703,30.29887,-97.78054,Entire home/apt,156,1,54,2021-11-11,1.08,20,359,13,
21438820,Great 2 bed 1 bath 3 minutes from down town !,151439280,Abel,,78704,30.25868,-97.75609,Entire home/apt,100,1,31,2018-05-01,0.63,1,0,0,
21446808,Grayson House,61078979,Jordan,,78722,30.28797,-97.71006,Entire home/apt,179,1,2,2018-01-19,0.04,1,0,0,
21461820,Quiet Austin home in South Austin.,155826708,Kai,,78747,30.14853,-97.73919,Private room,48,1,0,,,1,0,0,
21470147,N.Lamar: Private Room in Great Community,8167447,Martin,,78756,30.31975,-97.73095,Private room,41,30,8,2019-12-09,0.17,77,353,0,
21471940,Bright Modern-Bohemian Austin Bungalow,14251665,Casey,,78752,30.342,-97.70974,Entire home/apt,275,2,1,2018-10-07,0.03,1,0,0,
21472604,Charming RV in a gated residence with views,1839608,Grey,,78737,30.17133,-97.97833,Entire home/apt,90,2,84,2021-10-10,1.68,1,355,18,
21475009,"Through a small door, to the attic, awaits refuge.",155958112,Kris,,78751,30.31181,-97.71024,Private room,50,2,0,,,1,0,0,
21482635,Great 3 house compound 10 min to DT Month Minimum,10292686,Capitol Hill Stay,,78703,30.28058,-97.76056,Entire home/apt,1450,31,0,,,5,0,0,
21489042,Ultra-Modern South Congress Townhouse,4912146,Deacon,,78704,30.23837,-97.76031,Entire home/apt,131,2,93,2021-11-23,1.85,19,301,15,
21490338,MCM Themed House by Domain,42878311,Irulian,,78727,30.4236,-97.7207,Entire home/apt,307,1,65,2021-11-07,1.31,2,101,14,
21529999,N.Lamar: Private Room in Fantastic Community,8167447,Martin,,78751,30.3189,-97.72913,Private room,41,30,6,2020-10-31,0.12,77,331,0,
21549405,great place in a great area,156676482,Scott,,78758,30.3858,-97.68989,Private room,60,30,12,2020-02-28,0.24,1,0,0,
21561353,Zilker Park Luxury Modern Home (Sleeps 6-7),69102714,Lauren,,78704,30.25274,-97.76985,Entire home/apt,355,2,5,2019-05-15,0.11,1,0,0,
21565934,Updated close to downtown great for holidays,18292001,Will,,78736,30.24262,-97.89854,Entire home/apt,119,3,2,2019-01-02,0.04,1,0,0,
21576075,Colorful casita,156906349,Luisa,,78732,30.37851,-97.89027,Private room,514,3,22,2021-09-06,0.50,1,89,1,
21592169,You're gonna to love it! 1BR Rainey St / Downtown,108794481,Adelaine,,78701,30.25813,-97.73995,Entire home/apt,125,3,5,2018-01-30,0.10,1,0,0,
21597381,Key to Hill Country Austin,18153980,Kristine,,78736,30.23319,-97.89368,Entire home/apt,235,3,7,2021-10-25,0.21,6,159,3,
21607623,Modern Farmhouse Oasis featured in WSJ w/ Heated Pool 15 Min to Downtown | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78733,30.33105,-97.8774,Entire home/apt,635,2,43,2021-11-21,0.91,33,343,6,
21619991,Cozy Austin home,109691032,Jason,,78751,30.32036,-97.72859,Entire home/apt,191,2,26,2021-12-07,0.56,1,173,22,
21622088,4BR/2.5BA in S Austin w/6+beds & 15 min to DT/SoCo,120567716,Elizabeth,,78748,30.14489,-97.80728,Entire home/apt,282,4,95,2021-11-15,1.93,3,79,24,
21622623,E. Austin Bohemian Mother-In-Law Unit,47069542,Alaina,,78741,30.23438,-97.6934,Entire home/apt,108,2,84,2021-11-07,1.74,2,184,4,
21622665,"South Congress Townhouse with parking, WiFi, W/D",72587355,Will,,78704,30.24814,-97.74902,Entire home/apt,150,1,3,2018-04-29,0.07,1,0,0,
21632665,simple and chic,135119092,Ade,,78744,30.18989,-97.76383,Private room,35,1,0,,,1,0,0,
21642410,Calm & Clean Bedroom in Brand New Home,22758184,Sarah,,78741,30.22416,-97.69675,Private room,35,2,1,2018-12-18,0.03,2,0,0,
21643082,"Private Comfortable Bd/Bth, Near Domain,Dell,Apple",36957600,Saba & Sep,,78728,30.44983,-97.68579,Private room,33,2,48,2019-05-07,0.96,4,0,0,
